record_id,age,region,income,education,gender,saab,hormone,top_sex,bottom_sex,sex_orient,sex_attrac,sex_last_year,ethnic,isos_1,isos_2,isos_3,isos_4,isos_5,isos_6,isos_7,isos_8,isos_9,isos_10,isos_11,isos_12,isos_13,isos_14,isos_15,gims_1,gims_2,gims_3,gims_4,gims_5,gims_6,gims_7,gims_8,gims_9,gims_10,gims_11,gims_12,gims_13,gims_14,sobbs_1,sobbs_2,sobbs_3,sobbs_4,sobbs_5,sobbs_6,sobbs_7,sobbs_8,sobbs_9,sobbs_10,sobbs_11,sobbs_12,sobbs_13,sobbs_14,tis_1,tis_2,tis_3,tis_4,tis_5,tis_6,tis_7,tis_8,tis_9,tis_10,tis_11,tis_12,tis_13,tis_14,tis_15,tis_16,tis_17,tis_18,tis_19,tis_20,tis_21,tis_22,tis_23,tis_24,tis_25,tis_26,pfq2s_1,pfq2s_10,pfq2s_9,pfq2s_8,pfq2s_7,pfq2s_6,pfq2s_5,pfq2s_4,pfq2s_3,pfq2s_2,mhi_1,mhi_5,mhi_4,mhi_3,mhi_2,open_comment
88,24,East Coast,"less than $20,000",bachelors degree,trans_masc,female,plan to take in the future,would like to in the future,unsure about the future,gay,cisgender men,cisgender men,White / European American,3,3,4,3,3,4,4,4,4,3,3,4,5,3,4,1,1,1,0,1,1,0,1,1,0,0,1,1,1,2,4,1,3,1,2,4,4,1,4,1,4,1,3,3,7,7,2,6,6,2,5,3,5,4,5,2,4,5,3,3,6,4,6,3,3,6,2,6,7,3,3,4,4,4,2,4,3,2,2,3,4,4,4,6,NA
89,25,Midwest,"less than $20,000",bachelors degree,trans_masc,female,unsure about the future,would like to in the future,do not plan to in the future,queer,specific genders,specific genders,White / European American,2,3,4,4,4,4,2,3,4,2,3,2,2,2,2,1,1,1,0,1,1,0,1,1,0,0,0,1,1,3,4,2,NA,2,4,4,4,3,2,2,4,2,4,5,6,4,3,5,4,4,2,3,2,3,5,3,2,3,5,3,5,7,3,4,4,3,2,5,5,3,3,4,4,4,3,3,3,5,3,3,4,3,4,4,NA
90,21,Midwest,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,do not plan to in the future,asexual,no sex attrac,no sex attrac,White / European American,1,1,1,3,1,1,2,1,1,1,1,2,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,5,1,1,1,4,4,4,5,1,1,1,1,4,1,1,7,7,6,6,1,7,7,5,7,1,5,7,6,7,7,7,1,1,4,7,7,5,5,5,4,4,4,4,5,4,4,1,4,2,5,5,1,2,2,NA
95,29,West Coast,"less than $20,000",bachelors degree,non_binary,male,currently taking,would like to in the future,have had,lesbian,cisgender women,cisgender women,White / European American,1,2,3,4,2,1,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,5,4,5,5,4,2,4,5,4,2,5,5,1,7,5,5,1,1,5,6,4,7,5,6,4,7,7,7,6,4,7,5,5,6,6,2,6,3,3,2,2,5,2,2,2,5,2,4,4,5,2,5,I'm physically disabled and have to wear braces on my legs. People stare at my legs/braces all the time. I answered all of the questions literally. So some questions I answered yes to e.g. being stared at but it was because of people staring at my legs not at other parts of my body necessarily.
96,25,West Coast,"less than $20,000",high school diploma / GED,trans_masc,female,unsure about the future,would like to in the future,would like to in the future,other,specific genders,all genders,White / European American,5,5,5,5,4,5,4,5,5,5,5,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,5,3,5,5,5,4,2,2,5,3,5,2,1,7,6,7,1,1,5,5,1,7,1,5,5,6,7,6,7,5,7,3,7,5,5,1,5,4,1,3,1,5,3,4,5,5,3,6,6,3,2,2,NA
97,19,West Coast,"less than $20,000",high school diploma / GED,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,bi/pansexual,cisgender m&w,all genders,White / European American,3,5,5,4,4,3,4,5,3,4,3,4,4,2,2,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,4,2,3,2,5,5,5,2,2,2,5,2,4,1,3,6,5,2,4,3,3,7,6,7,2,5,2,2,7,6,1,5,6,6,2,5,1,4,6,3,1,5,5,5,2,1,2,5,2,4,4,1,3,3,NA
98,22,Midwest,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,do not plan to in the future,other,no sex attrac,no sex attrac,White / European American,3,3,5,4,3,3,3,4,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,3,2,3,1,4,5,5,1,1,1,4,1,4,2,6,5,3,5,6,1,6,5,5,4,2,3,6,6,6,5,6,6,1,2,6,6,2,6,6,5,4,4,3,3,4,3,3,5,4,4,5,2,2,3,"On the being 'read' trans part, I would rather be seen as transgender man than a masc cis woman. Often for transmen, people don't know we 'are a thing' and assume we are masculine women or lesbians (which hurts a lot more), whereas a lot of my transfemme friends are immediately seen as a transgender person, and this comes with different issues for transfemme (immediately being attacked for being trans) and transmasc (being hushed and shunned as 'dykes') people."
99,26,Rocky Mountains,"$20,000 - $44,999",some college,trans_fem,male,currently taking,do not plan to in the future,would like to in the future,bi/pansexual,all genders,all genders,White / European American,1,1,4,5,3,2,1,4,2,3,2,1,1,1,2,1,1,1,0,1,1,1,1,1,0,0,1,0,0,2,5,2,4,2,5,5,5,2,4,3,5,3,5,3,5,6,6,5,5,2,6,5,5,7,4,5,6,6,7,6,5,3,6,5,5,6,4,5,4,3,4,3,2,4,2,3,4,5,2,3,4,3,3,3,NA
100,22,East Coast,"$20,000 - $44,999",associate degree,trans_woman,male,currently taking,would like to in the future,would like to in the future,bi/pansexual,all genders,all genders,White / European American,1,3,4,3,3,2,1,2,2,2,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,5,2,4,2,5,5,5,1,3,1,5,1,5,2,4,3,6,6,2,2,2,6,4,5,3,5,1,1,1,5,6,4,3,3,6,1,1,2,5,3,2,2,1,1,2,4,1,3,2,3,2,5,5,6,NA
101,23,East Coast,"less than $20,000",some college,trans_fem,male,currently taking,do not plan to in the future,do not plan to in the future,queer,all genders,all genders,White / European American,2,3,4,4,3,3,4,3,3,3,4,2,3,2,3,1,1,1,0,1,1,0,0,0,1,0,0,1,1,3,4,2,4,2,5,5,4,2,2,2,4,2,4,5,6,3,3,5,1,4,3,4,1,3,5,2,3,1,2,2,2,5,1,1,6,3,5,5,6,3,3,4,2,2,2,2,3,4,2,3,4,3,4,5,NA
102,25,East Coast,"more than $140,000",high school diploma / GED,trans_man,female,took in the past but not currently,would like to in the future,unsure about the future,bi/pansexual,specific genders,cisgender m&w,White / European American,2,1,4,2,1,2,1,3,2,1,1,3,1,3,3,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,4,1,1,1,4,4,3,1,1,1,4,1,4,5,6,5,5,6,5,1,3,2,3,4,3,1,3,6,5,3,5,5,6,3,6,2,5,6,5,3,2,3,4,3,2,3,2,4,2,3,4,4,4,5,NA
103,27,East Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,would like to in the future,bi/pansexual,all genders,cisgender men,White / European American,4,1,4,3,3,3,3,3,3,2,3,3,3,2,3,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,4,2,4,2,5,4,4,1,1,1,4,1,4,4,6,2,1,3,3,2,3,5,5,3,3,3,3,1,1,2,1,5,3,5,5,2,2,3,7,2,2,2,3,1,1,3,2,3,2,2,2,5,5,5,Great survey! It was very detailed.
106,24,East Coast,"$45,000 - $139,999",bachelors degree,trans_masc,female,currently taking,have had,unsure about the future,queer,all genders,cisgender women,White / European American,2,3,4,4,3,2,2,3,2,2,1,2,2,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,2,4,2,4,3,5,4,4,2,3,2,4,2,5,6,3,7,6,5,3,1,6,5,5,6,2,3,6,6,6,7,7,5,6,5,6,7,5,3,6,4,4,4,2,4,2,3,3,5,2,5,5,2,3,3,NA
108,23,Midwest,"$20,000 - $44,999",associate degree,trans_masc,female,currently taking,have had,unsure about the future,bi/pansexual,all genders,all genders,White / European American,2,4,5,5,3,3,2,4,2,3,1,3,2,1,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,2,4,2,2,2,4,4,4,2,2,1,4,1,5,5,6,5,2,5,3,5,2,3,3,2,2,2,3,5,5,6,5,7,3,3,5,5,2,3,7,4,3,5,4,3,2,2,4,5,2,3,4,1,5,5,NA
109,24,Southwest,"$20,000 - $44,999",bachelors degree,trans_man,female,currently taking,would like to in the future,would like to in the future,queer,all genders,cisgender men,Multiethnic,1,3,3,3,2,1,3,3,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,2,4,1,1,2,4,4,4,1,1,2,5,1,4,6,4,6,5,1,5,5,5,3,2,4,3,2,5,7,7,5,3,4,6,3,2,7,3,5,7,4,4,3,4,5,1,3,3,5,5,4,4,3,3,4,NA
112,39,East Coast,"more than $140,000",some college,trans_woman,male,currently taking,do not plan to in the future,would like to in the future,lesbian,cisgender women,cisgender m&w,White / European American,1,3,4,2,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,4,1,1,1,3,4,4,1,2,2,4,1,4,2,5,5,2,2,6,3,2,4,3,5,3,5,2,1,5,6,5,7,4,4,5,5,2,6,5,2,2,2,1,1,3,1,2,3,1,2,2,5,5,6,NA
113,19,East Coast,"less than $20,000",bachelors degree,trans_masc,female,currently taking,would like to in the future,unsure about the future,queer,specific genders,cisgender m&w,White / European American,1,3,4,4,2,1,1,3,1,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,5,1,4,1,5,5,5,2,1,1,4,1,5,5,3,6,1,5,2,2,1,5,3,3,2,6,2,1,1,5,1,6,5,1,3,1,2,6,6,2,1,1,1,1,2,1,1,5,1,2,4,3,5,5,NA
114,31,Midwest,"less than $20,000",associate degree,trans_fem,male,currently taking,unsure about the future,would like to in the future,bi/pansexual,cisgender m&w,all genders,White / European American,1,4,3,2,2,1,2,4,1,4,1,2,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4,2,4,2,5,5,5,4,4,4,4,2,4,5,6,3,2,2,5,5,4,2,2,2,5,2,3,3,6,4,3,5,6,6,6,5,4,6,5,4,3,2,3,3,2,2,4,5,2,4,3,2,3,6,NA
115,20,Southwest,"less than $20,000",some college,trans_woman,male,plan to take in the future,do not plan to in the future,unsure about the future,lesbian,cisgender women,cisgender women,Multiethnic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,3,1,4,1,5,5,4,1,2,1,3,1,4,4,3,7,7,6,1,4,6,5,5,4,5,5,6,7,7,7,6,4,5,5,6,6,3,1,2,3,2,4,2,4,2,3,4,5,2,4,5,2,2,4,NA
116,30,Rocky Mountains,"$20,000 - $44,999",bachelors degree,trans_fem,male,currently taking,do not plan to in the future,would like to in the future,bi/pansexual,specific genders,cisgender women,White / European American,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,4,2,4,3,5,5,4,2,2,4,4,2,4,6,4,3,2,5,2,4,5,6,5,5,5,6,3,3,5,6,6,5,6,3,4,4,4,3,5,3,2,3,2,3,2,2,2,4,2,4,4,3,4,5,NA
120,30,West Coast,"$20,000 - $44,999",associate degree,trans_fem,male,currently taking,unsure about the future,would like to in the future,queer,cisgender m&w,no sex attrac,White / European American,2,3,4,4,3,3,2,3,2,3,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,2,3,4,4,5,5,5,5,2,2,3,4,1,5,6,6,6,7,6,5,2,6,4,3,4,5,5,5,3,7,7,5,4,5,5,6,7,5,5,7,3,3,3,3,3,3,4,4,5,4,3,3,4,4,4,NA
123,33,NA,"less than $20,000",bachelors degree,trans_masc,female,plan to take in the future,unsure about the future,unsure about the future,bi/pansexual,specific genders,specific genders,White / European American,3,4,4,4,4,4,3,4,2,4,3,3,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,5,1,1,1,5,4,4,1,1,1,4,1,4,1,5,7,5,7,2,1,6,5,5,5,5,3,5,7,6,5,2,5,NA,4,7,4,2,1,5,3,3,3,3,4,2,2,5,5,2,4,4,3,3,4,NA
126,23,East Coast,"less than $20,000",bachelors degree,trans_masc,female,currently taking,unsure about the future,unsure about the future,queer,all genders,all genders,White / European American,2,4,4,4,3,2,1,3,2,3,3,1,2,1,3,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,5,2,5,2,5,5,5,2,1,2,5,2,5,4,6,2,2,6,5,5,3,2,1,2,3,1,3,4,5,2,5,7,2,5,6,3,3,6,7,3,4,4,4,5,2,3,5,5,2,6,6,3,1,2,NA
128,25,East Coast,"less than $20,000",associate degree,trans_masc,female,plan to take in the future,would like to in the future,do not plan to in the future,other,specific genders,specific genders,White / European American,1,3,5,4,3,3,1,3,2,2,3,2,4,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,5,3,5,2,5,5,5,2,4,2,5,1,4,5,4,5,2,5,5,4,5,6,2,4,2,5,6,2,7,4,6,4,3,6,1,6,4,4,4,4,1,2,1,3,2,3,3,5,2,3,3,4,5,5,NA
129,22,East Coast,"$20,000 - $44,999",graduate school,trans_fem,male,currently taking,would like to in the future,unsure about the future,lesbian,cisgender women,cisgender women,White / European American,1,2,2,4,3,2,1,3,2,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,2,4,2,4,2,4,4,4,3,2,4,4,2,4,3,5,5,5,3,3,4,5,5,5,5,5,5,6,6,5,6,4,5,5,3,4,5,5,2,4,3,2,3,2,4,3,3,2,4,2,3,4,4,4,4,NA
131,18,West Coast,"less than $20,000",high school or less,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,all genders,cisgender men,East Asian / Asian American,2,3,4,5,3,1,4,5,1,2,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,3,5,3,5,2,5,5,5,1,2,5,5,1,5,1,1,7,7,7,1,1,7,5,7,7,1,1,7,7,2,7,7,1,7,3,7,7,5,1,6,5,2,2,3,5,4,3,2,5,4,5,6,3,2,3,NA
132,47,East Coast,"$45,000 - $139,999",graduate school,trans_masc,female,currently taking,would like to in the future,unsure about the future,queer,specific genders,specific genders,White / European American,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,0,0,1,1,1,1,0,1,1,0,0,0,1,1,4,5,3,4,2,5,5,5,4,1,2,4,2,5,5,6,7,5,5,2,7,5,4,5,2,6,5,4,5,6,4,5,4,5,3,2,4,2,4,7,3,3,3,4,4,2,2,2,4,1,4,4,5,5,6,NA
133,31,Midwest,"$45,000 - $139,999",bachelors degree,trans_fem,male,currently taking,have had,would like to in the future,bi/pansexual,no sex attrac,cisgender m&w,White / European American,1,2,3,3,3,4,3,2,2,2,2,3,2,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,5,5,3,5,1,4,5,5,2,3,5,5,4,5,1,1,7,7,7,4,1,7,7,7,7,4,7,7,7,7,7,7,1,7,7,7,7,5,1,1,5,3,4,1,4,4,2,5,5,5,4,4,2,2,3,NA
134,25,East Coast,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,3,1,4,4,4,3,3,3,3,1,3,2,5,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,4,5,4,5,2,5,5,5,2,3,2,5,2,5,1,5,7,7,7,3,1,7,7,5,7,1,5,7,7,7,7,7,5,7,5,3,7,4,2,5,4,5,5,4,3,2,4,5,5,4,4,4,2,2,4,Eyyy
135,50,East Coast,"$20,000 - $44,999",tradeperson certificate,non_binary,male,currently taking,would like to in the future,do not plan to in the future,heterosexual,cisgender women,cisgender women,White / European American,1,2,3,3,1,3,1,3,2,2,2,2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,2,1,3,2,5,5,5,3,3,4,4,2,4,2,5,5,5,5,1,1,7,5,3,6,2,5,5,6,7,7,7,2,4,7,7,7,6,1,1,4,3,4,1,3,4,5,4,5,3,5,5,2,1,4,NA
137,30,Midwest,"less than $20,000",associate degree,trans_woman,male,currently taking,do not plan to in the future,would like to in the future,bi/pansexual,all genders,cisgender m&w,Multiethnic,3,1,4,4,2,3,3,2,2,1,2,3,1,3,2,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,5,1,3,5,1,4,5,5,5,3,5,5,4,2,4,5,7,7,3,4,7,7,6,3,3,6,3,6,7,5,4,6,7,5,5,6,3,4,4,2,3,4,5,4,3,4,5,2,4,6,2,2,3,"These questions are difficult because I have other mental health issues that skew my answers a bit. But to summarize, I wish I was born as a cis female instead of having to go through the trouble of trying to achieve as feminine of a body as possible to match who I am on the inside. I dream of a day I do not have to tell people, and I stop hearing people passive aggressively saying ""him"", or ""sir"", or checking me out till they get close enough to notice and then looking away quickly, I feel like I can not be my full self because society expects trans girls to act a certain way to be tolerated."
138,18,East Coast,"less than $20,000",high school diploma / GED,trans_man,female,currently taking,would like to in the future,do not plan to in the future,gay,cisgender men,cisgender men,White / European American,1,4,4,3,2,2,1,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,4,4,4,2,4,4,4,4,1,2,4,2,5,1,2,7,7,5,1,1,7,7,5,7,2,6,6,6,6,6,7,1,2,6,2,7,1,1,5,4,4,3,2,3,4,3,4,5,3,4,4,1,4,4,NA
141,23,West Coast,"$45,000 - $139,999",bachelors degree,trans_woman,male,currently taking,do not plan to in the future,do not plan to in the future,lesbian,cisgender women,cisgender women,Multiethnic,3,2,2,2,1,2,1,2,1,2,3,1,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,2,4,2,2,2,4,2,5,1,2,1,1,1,5,2,5,2,2,2,2,1,2,2,3,3,3,5,2,4,1,5,4,4,5,4,3,1,5,5,5,2,2,4,5,1,1,1,1,4,1,2,3,3,5,5,NA
142,57,Southwest,"less than $20,000",graduate school,trans_masc,female,unsure about the future,have had,do not plan to in the future,queer,cisgender women,no sex attrac,White / European American,2,1,4,3,2,2,NA,3,2,2,1,3,2,1,2,0,0,0,1,1,1,0,1,0,0,0,NA,1,1,1,NA,1,5,1,5,5,NA,1,1,3,4,1,5,6,6,1,1,1,7,6,2,4,1,4,6,4,1,2,2,2,1,7,1,1,2,1,4,7,7,2,3,1,3,3,1,1,2,3,1,2,2,6,5,6,Many of the questions seem to apply more to FTM or MTF folks than to nonbinary folks.
143,18,Midwest,"$20,000 - $44,999",high school or less,trans_man,female,currently taking,have had,would like to in the future,bi/pansexual,cisgender m&w,cisgender men,White / European American,1,2,2,2,1,3,1,1,1,1,1,2,1,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,4,2,4,1,5,4,4,1,1,1,1,1,5,3,7,7,3,7,7,1,5,1,1,1,1,1,5,6,7,7,1,1,1,1,7,7,6,7,7,5,2,5,2,4,2,3,5,5,4,5,5,2,1,3,NA
145,27,East Coast,"$20,000 - $44,999",graduate school,trans_masc,female,currently taking,have had,do not plan to in the future,queer,all genders,all genders,White / European American,4,3,3,3,3,3,3,4,3,2,2,3,3,3,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,4,5,4,4,2,5,4,5,1,1,2,4,3,5,5,5,7,5,5,3,5,4,3,2,4,4,2,3,5,4,5,6,4,3,3,4,6,2,4,5,4,3,4,3,5,2,3,4,5,2,5,4,2,3,4,NA
146,19,East Coast,"less than $20,000",some college,non_binary,female,currently taking,unsure about the future,do not plan to in the future,other,all genders,all genders,White / European American,2,2,4,4,3,3,2,3,2,2,3,3,3,3,3,1,1,1,0,1,1,1,1,1,0,0,0,1,1,4,5,4,3,4,5,4,4,3,4,4,4,4,4,5,5,2,4,5,6,6,4,4,2,4,5,3,3,4,5,4,5,5,3,6,5,3,5,5,7,4,4,5,4,4,3,4,5,5,5,5,4,2,2,2,NA
147,21,West Coast,"$45,000 - $139,999",associate degree,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,cisgender men,cisgender men,Hispanic / Latina(o) / Latin American / Chicana(o),1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,5,3,3,4,4,5,5,3,4,3,4,4,5,4,4,5,2,6,2,4,3,4,5,6,2,5,4,4,1,5,7,7,7,6,5,4,2,3,5,4,1,5,2,4,3,1,4,4,3,4,2,3,2,5,"More clarification about what the ""feelings""  section pertain to would be appreciated."
149,19,East Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,do not plan to in the future,bi/pansexual,cisgender m&w,cisgender men,Other,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,4,5,4,5,2,5,5,5,1,2,2,5,1,4,2,4,6,5,3,1,1,5,7,6,6,1,7,4,1,5,1,2,5,2,1,1,7,2,3,5,4,2,4,1,2,1,1,3,5,2,4,6,5,4,3,NA
150,24,East Coast,"less than $20,000",bachelors degree,trans_masc,female,unsure about the future,unsure about the future,do not plan to in the future,queer,no sex attrac,specific genders,White / European American,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,2,3,1,3,4,3,1,1,3,2,1,3,4,5,4,3,6,2,2,3,2,1,1,3,2,4,3,5,2,4,4,4,2,5,3,3,3,4,3,2,4,5,4,2,3,2,4,2,2,3,4,5,5,"A lot of the questions about passing didnt really apply to me since I'm nonbinary, and there really is no passing as nonbinary in a society that largely recognizes only 2 genders."
152,30,East Coast,"$45,000 - $139,999",graduate school,trans_masc,female,currently taking,have had,unsure about the future,bi/pansexual,cisgender m&w,cisgender m&w,White / European American,2,1,3,3,2,2,2,2,2,2,2,1,1,1,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2,5,2,5,2,4,5,5,2,3,2,4,2,4,3,4,2,1,5,3,4,2,4,3,3,3,2,2,2,2,4,3,4,4,2,5,2,2,3,4,3,2,3,2,3,3,2,2,3,2,4,4,4,5,5,NA
153,20,West Coast,"less than $20,000",some college,trans_masc,female,plan to take in the future,would like to in the future,unsure about the future,bi/pansexual,cisgender m&w,cisgender women,White / European American,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,3,4,4,5,5,5,4,1,5,4,1,5,2,7,5,3,1,1,1,3,6,6,7,2,6,1,5,6,3,1,5,6,6,2,7,3,2,6,5,4,4,5,5,1,4,3,5,5,5,5,2,2,2,NA
156,21,West Coast,"$20,000 - $44,999",bachelors degree,trans_man,female,plan to take in the future,would like to in the future,do not plan to in the future,bi/pansexual,all genders,all genders,White / European American,2,3,5,2,2,4,2,1,5,2,2,2,1,1,3,1,1,0,0,1,1,0,0,0,0,0,1,1,0,3,4,2,4,2,5,5,5,1,1,2,4,2,5,5,3,7,7,7,3,2,5,6,6,4,5,5,7,7,7,7,7,2,7,6,5,6,2,5,4,5,5,5,5,NA,5,5,5,5,5,4,5,2,3,6,NA
157,20,West Coast,"less than $20,000",high school or less,trans_man,female,currently taking,would like to in the future,unsure about the future,gay,cisgender men,cisgender m&w,White / European American,2,2,4,3,3,3,1,3,3,2,2,1,3,1,3,1,1,1,1,1,1,1,1,1,0,1,0,1,1,3,5,3,4,3,5,5,5,3,4,3,5,3,5,4,7,2,1,1,5,4,2,2,2,3,3,3,1,1,3,4,1,5,1,1,1,1,1,4,5,3,3,4,4,5,4,4,5,5,3,4,5,4,2,3,NA
158,27,Midwest,"$20,000 - $44,999",graduate school,trans_man,female,currently taking,have had,would like to in the future,other,all genders,cisgender men,White / European American,1,1,3,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,4,2,3,2,4,4,4,2,3,2,4,2,4,1,1,7,6,5,2,1,7,6,7,6,1,5,7,5,5,6,7,1,6,3,6,7,5,2,3,4,4,3,3,2,1,4,4,4,3,5,5,3,3,4,NA
159,20,East Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,would like to in the future,bi/pansexual,all genders,no sex attrac,Multiethnic,1,1,4,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,0,1,1,0,0,1,1,1,2,4,3,5,1,5,5,5,1,1,4,4,3,5,1,1,7,7,7,5,1,7,7,7,7,1,6,7,7,7,7,7,3,3,3,6,7,5,1,1,5,5,5,5,5,2,5,5,5,5,6,6,2,1,1,NA
160,19,East Coast,"less than $20,000",some college,trans_masc,female,currently taking,would like to in the future,unsure about the future,queer,all genders,specific genders,White / European American,2,3,3,4,2,2,1,2,2,2,3,2,2,2,2,1,1,0,0,1,1,0,1,0,0,0,1,1,1,2,5,3,4,2,5,5,5,1,1,2,4,2,5,2,6,6,5,5,3,1,5,5,3,5,2,5,6,7,5,3,4,4,5,4,6,6,3,4,4,3,4,4,3,4,3,2,5,5,3,5,5,2,1,2,NA
162,23,Midwest,"less than $20,000",graduate school,trans_masc,female,unsure about the future,would like to in the future,unsure about the future,bi/pansexual,all genders,no sex attrac,White / European American,1,3,4,2,1,2,1,1,2,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,2,5,4,4,1,4,4,4,1,4,3,4,3,5,6,5,6,5,6,1,3,5,2,2,4,6,1,2,3,3,1,6,5,1,1,6,1,5,2,2,4,3,3,2,5,2,1,1,5,2,5,5,2,2,2,NA
164,18,East Coast,"less than $20,000",some college,trans_man,female,currently taking,would like to in the future,unsure about the future,bi/pansexual,cisgender m&w,cisgender men,White / European American,1,4,4,4,2,1,1,4,2,2,1,2,1,3,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,5,2,5,4,5,5,5,1,1,1,4,1,5,1,1,7,2,1,2,1,7,7,6,7,5,6,7,1,7,7,7,2,2,5,1,6,3,1,3,3,2,4,1,2,1,2,3,5,2,3,4,2,4,5,NA
166,20,Southwest,"$20,000 - $44,999",some college,non_binary,female,currently taking,would like to in the future,would like to in the future,asexual,no sex attrac,all genders,White / European American,3,1,5,5,4,3,3,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,2,1,1,4,2,4,5,5,1,1,2,5,3,4,5,5,5,5,5,2,6,5,4,1,1,6,5,3,2,6,3,4,7,5,2,6,4,4,4,7,4,4,5,5,5,3,4,4,5,5,5,5,3,2,2,NA
167,18,East Coast,"less than $20,000",high school diploma / GED,trans_masc,female,plan to take in the future,would like to in the future,unsure about the future,asexual,no sex attrac,no sex attrac,White / European American,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,3,5,1,5,1,5,5,4,1,1,1,4,1,5,4,5,4,2,1,2,4,3,5,4,4,1,5,5,3,7,6,7,7,6,3,3,7,4,4,5,3,1,1,1,4,1,1,1,5,1,2,2,3,4,5,NA
168,19,East Coast,"less than $20,000",high school diploma / GED,trans_fem,male,currently taking,would like to in the future,unsure about the future,heterosexual,cisgender men,cisgender men,White / European American,1,3,5,5,3,3,1,3,3,2,2,1,1,1,3,0,1,1,0,0,1,1,1,1,1,0,0,1,0,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,3,7,6,4,5,1,5,7,7,7,2,7,5,7,7,7,7,3,7,7,6,7,2,5,6,4,3,5,5,5,3,4,5,5,3,4,4,2,2,3,NA
